Afornecedo,Designação Fatura,Conta,Nome da co,Doc  nome ,N  contrib,Doc  inici,Doc  nome1,Elegível?
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",HANGTAG ARMEDANGELS RECYCLED - LA - HT - P52,312213.0,MS MN Tx Normal,V/ Factura,502249196,PT,Compras,0
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",HANGTAG ARMEDANGELS RECYCLED - LA - HT - P52,312213.0,MS MN Tx Normal,V/ Factura,502249196,PT,Compras,0
"ENDESA ENERGIA, S.A.",Electricidade - Iva Dedutivel ou Isento,624113.0,Eletricidade MN Tx Normal,V/ Factura S,980245974,PT,Compras OBS,0
PETALAS E PELICANOS - LDA,Embalagens,621613.0,Sub Embal MN Tx Normal,V/ Factura,515001325,PT,Compras,0
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",HANGTAG ARMEDANGELS RECYCLED - LA - HT - P52,312213.0,MS MN Tx Normal,V/ Factura,502249196,PT,Compras,0
"SHARECYBERIT , LDA",Contabilidade,6224413.0,Contabilidade MN Tx Normal,V/ Factura S,515073580,PT,Compras OBS,0
"ALIVANA-TÊXTEIS, LDA",Embalagens,621613.0,Sub Embal MN Tx Normal,V/ Nota de Crédito,507738390,PT,Compras,0
"EDENRED PORTUGAL, S.A.",Comissoes La Card - IVA ded.,62271310.0,Cartão Refeição - MN Tx Normal,V/ Factura S,501465804,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Etiqueta Comp.o ARMED ANGELS - LABELON,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
Fornecedor Compras a Dinheiro MN,contencioso,626514.0,Contencioso/Notariado MN Isento,V/ Vd. Dinheiro,600002110,PT,Caixa,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",CORDÃO REDONDO 100%PES C/ PONTEIRAS PLÁSTICO,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",ETIQUETA BANDEIRA WHITE - LA-FG-P18,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,502249196,PT,Compras,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
Maria Manuela Lourenço Magalhães,Material de Escritório - Iva Dedutivel,6233114.0,Mat. Escrit. MN - Isento,V/ Factura S,198919263,PT,Compras OBS,0
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação - Iva ded. -L. Passageiro,62264215.0,Cons Veic. Lig Passageiros MN Não Ded Tx Normal,V/ Factura S,510116752,PT,Compras OBS,1
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Etiqueta Comp.o ARMED ANGELS - LABELON,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.","FECHO METAL PRATEADO NATULON Nº3, FITA PES REC, S/ DIVISIVEL,CURSOR SEMI AUT. GS",312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
"NORMAC-APOIO À INDUSTRIA TEXTIL, LDA.",Serviço transporte,6268913.0,Outros Serviços - MN Tx Normal,V/ Factura S,503484750,PT,Compras OBS,0
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação - Iva ded. -L. Passageiro,62264216.0,Cons Veic. Lig Passageiros MN Base Não Ded,V/ Factura S,510116752,PT,Compras OBS,1
"BOFITEL II - INDUSTRIA DE BOTÕES, LDA.",MOLAS BABYGROW 7MM SILVER,312213.0,MS MN Tx Normal,V/ Factura,514532157,PT,Compras,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.","FECHO METAL PRATEADO NATULON Nº3, FITA PES REC, S/ DIVISIVEL,CURSOR SEMI AUT. GS",312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
"SMARTSTEP - SISTEMAS DE MOBILIDADE INTEGRADOS, LDA",Trab. esp.- Avenças informáticas c/iva ded.,6221313.0,Serv Inform MN Tx Normal,V/ Factura S,508268800,PT,Compras OBS,0
"FREUDENBERG PERFORMANCE MATERIALS SPAIN,SL",ENTRETELA REF.ª RCY 9920,312123.0,MP MC Tx Normal,V/ Factura,B39002316,Outros,Compras,0
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",ETIQUETA BANDEIRA WHITE - LA-FG-P18,312213.0,MS MN Tx Normal,V/ Factura,502249196,PT,Compras,0
"FREUDENBERG PERFORMANCE MATERIALS SPAIN,SL",ENTRETELA REF.ª RCY 9920,312123.0,MP MC Tx Normal,V/ Factura,B39002316,Outros,Compras,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Prestação Serviços Relativos ao 2ª Trimestre 2024,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Prestação Serviços Relativos ao 2ª Trimestre 2024,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Prestação Serviços Relativos ao 2ª Trimestre 2024,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Prestação Serviços Relativos ao 2ª Trimestre 2024,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Prestação Serviços Relativos ao 2ª Trimestre 2024,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Prestação Serviços Relativos ao 2ª Trimestre 2024,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Prestação Serviços Relativos ao 2ª Trimestre 2024,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
"SARTIUS UNIPESSOAL, LDA",Peças Confeccionadas,317113.0,Dev merc MN Tx Normal,V/ Nota de Crédito,514802162,PT,Compras,0
"SARTIUS UNIPESSOAL, LDA",TROUSERS 100%RWS/NATIVA WOOL,317113.0,Dev merc MN Tx Normal,V/ Nota de Crédito,514802162,PT,Compras,0
"SARTIUS UNIPESSOAL, LDA",Peças Confeccionadas,317113.0,Dev merc MN Tx Normal,V/ Nota de Crédito,514802162,PT,Compras,0
"6 DIAS -TEXTEIS INTERNACIONAIS, LDA.",NAPA 60%PU 34%CV 6%PES - REFERENCIA 24/4212,312113.0,MP MN Tx Normal,V/ Factura,507832469,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",JERSEY 100%CO ORGANICO - FIO S + Z - 100 GRS,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
BARCELBORDADOS-GAB. TECNICO DE FILMES E BORDADOS,BORDADO AMOSTRAS,621713.0,Sub Bord MN Tx Normal,V/ Factura,504262122,PT,Compras,0
"DHL EXPRESS PORTUGAL, LDA.",IVA,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"JSB - OLIVEIRA & OLIVEIRA, LDA",BORDADO AMOSTRAS,621713.0,Sub Bord MN Tx Normal,V/ Factura,506850315,PT,Compras,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,Material de Escritório - Iva Dedutivel,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,188796452,PT,Compras OBS,0
Trimco Group (Denmark) A/S,ARMEDANGELS POLYBAG - REF: AC-DI-41,312323.0,Embalagens MC Tx Normal,V/ Factura,18435543,Outros,Compras,0
AMBAR - PASSION S A,Material de Escritório - Iva Dedutivel,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,513087885,PT,Compras OBS,0
Trimco Group (Denmark) A/S,ARMEDANGELS POLYBAG - REF: AC-DI-41,312323.0,Embalagens MC Tx Normal,V/ Factura,18435543,Outros,Compras,0
TRIMCO GROUP ROMANIA S.R.L.,ETIQ.AUTOCOLANTE COD.BARRAS ME&EM 25x30,312223.0,MS MC Tx Normal,V/ Factura,13039754,Outros,Compras,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO 35MM 100%PES REF.JACQUARD,312213.0,MS MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",TSHIRT SENHORA 50%CO ORG 50%CO REC GRS,621613.0,Sub Embal MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",AMOSTRAS,621413.0,Sub Ting MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"BORDADOS JOAQUIM O. & OLIVEIRA, LDA.","BOR. ""ABOUT A BOY""",621713.0,Sub Bord MN Tx Normal,V/ Factura,502516305,PT,Compras,0
BARCELBORDADOS-GAB. TECNICO DE FILMES E BORDADOS,"BORDADO LOGO ""A"" 2 CM - ARMEDANGLES",621713.0,Sub Bord MN Tx Normal,V/ Factura,504262122,PT,Compras,0
BARCELBORDADOS-GAB. TECNICO DE FILMES E BORDADOS,BORDADO AMOSTRAS,621713.0,Sub Bord MN Tx Normal,V/ Factura,504262122,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",FELPA AMERICANA DIAGONAL 50%CO ORG 50%CO REC-Ref: AFA157,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
VGFASTER UNIPESSOAL LDA,TSHIRT HOMEM 50%CO ORG 50%CO REC GRS,621113.0,Sub Corte -MN Tx Normal,V/ Factura,514768312,PT,Compras,0
Trimco Group (Denmark) A/S,ARMEDANGELS POLYBAG - REF: AC-DI-41,312323.0,Embalagens MC Tx Normal,V/ Factura,18435543,Outros,Compras,0
"CLOTHIUS - TECELAGEM, SA",SWEAT DE SENHORA 100%CO ORG GOTS,621313.0,Sub Lav MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",SWEAT SENHORA 100%CO ORG GOTS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"ANGELO COUTO, C. RIBEIRO & L. CARVALHO, - S.R.O.C.",Honorários ROC - Iva Dedutivel,6224113.0,ROC MN Tx Normal,V/ Factura S,502584548,PT,Compras OBS,0
"ALIVANA-TÊXTEIS, LDA",T-SHIRT HOMEM 97%CO 3%EL,621613.0,Sub Embal MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"BARCELTINGE - TINTURARIA, LDA.",JERSEY 100%CO CONVENCIONAL NE 40 120GR/M2,621413.0,Sub Ting MN Tx Normal,V/ Factura,514824603,PT,Compras,0
VGFASTER UNIPESSOAL LDA,SWEAT SENHORA 100%CO ORG GOTS,621113.0,Sub Corte -MN Tx Normal,V/ Factura,514768312,PT,Compras,0
TERTULIA POSITIVA - LDA,T-SHIRT HOMEM 100%CO ORGANICO,621613.0,Sub Embal MN Tx Normal,V/ Factura,514702923,PT,Compras,0
"AVELANA - FABRICA DE MALHAS, SA",FELPA AMERICANA 100%CO ORG. JOGO 12 30/1 + 4/1 NA ARGOLA 390GRS,312113.0,MP MN Tx Normal,V/ Factura,501839356,PT,Compras,0
"RISCAS E ALFINETES - UNIPESSOAL, LDA",TSHIRT SENHORA 100%CO ORG OCS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,514688483,PT,Compras,0
"FREUDENBERG PERFORMANCE MATERIALS SPAIN,SL",ENTRETELA RCY 9913 FREUDENBERG,312123.0,MP MC Tx Normal,V/ Factura,B39002316,Outros,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",FELPA DIAGONAL 50%CO ORG 50%CO REC 325GRS - C/ ESMERIL,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
FANCYPEOPLE - UNIPESSOAL LDA,T-SHIRT HOMEM 100%CO ORGANICO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,515776807,PT,Compras,0
Trimco Group (Denmark) A/S,ARMEDANGELS POLYBAG - REF: AC-DI-41,312323.0,Embalagens MC Tx Normal,V/ Factura,18435543,Outros,Compras,0
"ALIVANA-TÊXTEIS, LDA",T-SHIRT HOMEM 97%CO 3%EL,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,507738390,PT,Compras,0
FANCYPEOPLE - UNIPESSOAL LDA,T-SHIRT SENHORA 100%CO ORGANICO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,515776807,PT,Compras,0
"ÉRIUS - TEXTEIS, SA.","EST. ""A CLASH BETWEEN...""",621513.0,Sub Estamp MN Tx Normal,V/ Factura,509577547,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",FELPA DIAGONAL 100%CO ORGANICO 330 GRS S/ CARDA C/ELASTÓMERO  - RISCAS,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",INTERLOCK 100%CO BCI 180GR,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA","FELPA AMERICANA 100%CO ORG 310GRS JOGO 22"" 30 - CARDA INTERIOR & ESMERIL EXTERIO",312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"VILARTEX - EMPRESA DE MALHAS VILARINHO,LDA","FELPA AMERICANA 100%CO ORG 310GRS JOGO 22"" 30 - C/ CARDA",312113.0,MP MN Tx Normal,V/ Factura,500751676,PT,Compras,0
"SIDONIOS-MALHAS, S.A.",INTERLOCK DUPLA FACE 82%CV ECO 16%PA REC 2%EA - REF: DELDVR1103001C43,312113.0,MP MN Tx Normal,V/ Factura,501946055,PT,Compras,0
MANUEL HENRIQUE DIAS SOARES,Conservação e Reparação Edificios - Autoliquidação,6226215.0,Cons Edf. e O. Const. MN IVA Autoliquidação,V/ Factura S,158973194,PT,Compras OBS,0
"ABREU - CARGA E TRANSITO,LDA",Custos adicionais c/ compras,3128214.0,Cust Adic MP MN Isento,V/ Factura S,503142263,PT,Compras OBS,0
"ABREU - CARGA E TRANSITO,LDA",Custos adicionais c/ compras,3128214.0,Cust Adic MP MN Isento,V/ Factura S,503142263,PT,Compras OBS,0
"REALFIO-TEXTEIS, LDA.",Matérias Subsidiarias,317213.0,Dev MP MN Tx Normal,V/ Nota de Crédito,501131477,PT,Compras,0
MANUEL DUARTE AZEVEDO UNIPESSOAL LDA,FERRAMENTAS,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,513817336,PT,Compras OBS,0
ROLAMINHO MAQUINAS E FERRAMENTAS LDA,Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,503683787,PT,Compras OBS,0
"REALFIO-TEXTEIS, LDA.",Matérias Subsidiarias,312213.0,MS MN Tx Normal,V/ Factura,501131477,PT,Compras,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"NOS COMUNICAÇÕES, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Factura S,502604751,PT,Compras OBS,0
"JOSAR - ETIQUETAS, LDA.",ETIQUETA DE COMPOSIÇÃO/ TAMANHO/ MODELO - AA,312213.0,MS MN Tx Normal,V/ Factura,503587990,PT,Compras,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",FITA NASTRO 100% CO ORGANICO,312213.0,MS MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO 35MM 100%PES REF.JACQUARD,312213.0,MS MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"DHL EXPRESS PORTUGAL, LDA.",Iva Importações DU,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,500731993,PT,Compras OBS,0
"ANTÓNIO BARROSO MALHAS, LDA",JERSEY 100%CO 160GR - EST. DIGITAL,621513.0,Sub Estamp MN Tx Normal,V/ Factura,501215522,PT,Compras,0
J P Z CARTONAGEM S A,CAIXA CARTAO CAN. DUPLO 60*40*40,312313.0,Embalagens MN Tx Normal,V/ Factura,504132091,PT,Compras,0
"REALFIO-TEXTEIS, LDA.",LINHA ECO PENVIAN 120 (RECICLADA) 5000MTS,312113.0,MP MN Tx Normal,V/ Factura,501131477,PT,Compras,0
"CONTROL UNION PORTUGAL, LDA",CERTIFICAÇÕES GOTS,626821113.0,Certificações/Auditoria MN Tx Normal,V/ Factura S,502479698,PT,Compras OBS,0
"CONFECÇOES DIAS & NEIVA, LDA",T-SHIRT SENHORA 50%CO ORG. 50%CO REC,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,505756668,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",JERSEY 95%CLY 5%EL 165GR,621513.0,Sub Estamp MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",Matérias Primas,317213.0,Dev MP MN Tx Normal,V/ Nota de Crédito,510800599,PT,Compras,0
"NORMAC-APOIO À INDUSTRIA TEXTIL, LDA.",Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Nota de Crédito,503484750,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Conservação e Reparação - Iva ded. - L . Passageiros,62264215.0,Cons Veic. Lig Passageiros MN Não Ded Tx Normal,V/ Vd. Dinheiro,503123226,PT,Caixa,1
Fornecedor Compras a Dinheiro MN,Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Vd. Dinheiro,503123226,PT,Caixa,1
"HYPERDETAILS, LDA",Elastico Cardado com Pespontos 10mm,312213.0,MS MN Tx Normal,V/ Factura,517027526,PT,Compras,0
"FONTE VIVA - JET COOLER - AGUAS E CAFÉS, SA.",Renda Dispensador da Água,626120513.0,Loc Op - Disp Agua MN Tx Normal,V/ Factura S,502127856,PT,Compras OBS,0
"FONTE VIVA - JET COOLER - AGUAS E CAFÉS, SA.",Renda Dispensador da Água,626120513.0,Loc Op - Disp Agua MN Tx Normal,V/ Factura S,502127856,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Conservação e Reparação - Iva ded. - L . Passageiros,62264216.0,Cons Veic. Lig Passageiros MN Base Não Ded,V/ Vd. Dinheiro,503123226,PT,Caixa,1
"PEDRO PEIXOTO, LDA",Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,506679551,PT,Compras OBS,0
"EDITE SOUSA UNIPESSOAL, LDA",FITA LANTEJOULAS,621713.0,Sub Bord MN Tx Normal,V/ Factura,507612825,PT,Compras,0
"FONTE VIVA - JET COOLER - AGUAS E CAFÉS, SA.",Renda Dispensador da Água,626120513.0,Loc Op - Disp Agua MN Tx Normal,V/ Factura S,502127856,PT,Compras OBS,0
"FONTE VIVA - JET COOLER - AGUAS E CAFÉS, SA.",Renda Dispensador da Água,626120513.0,Loc Op - Disp Agua MN Tx Normal,V/ Factura S,502127856,PT,Compras OBS,0
TRIMCO GROUP UK LIMITED,ETIQUETA SIGNATURE SPOKE,3128234.0,Cust Adic MP OM Isento,V/ Factura,418452551,Outros,Compras,0
MANUEL DUARTE AZEVEDO UNIPESSOAL LDA,FERRAMENTAS,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,513817336,PT,Compras OBS,0
ROLAMINHO MAQUINAS E FERRAMENTAS LDA,Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,503683787,PT,Compras OBS,0
BORMAN PORTUGUESA QUIMICOS E SISTEMAS HIGIENE LDA,"Limpeza, Higiene e Conforto - Iva Dedutivel",626713.0,"Limpeza, hig, conforto MN Tx Normal",V/ Factura S,502453478,PT,Compras OBS,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO 35MM 100%PES REF.JACQUARD,312213.0,MS MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"LAFPACK - SOLUÇÕES DE EMBALAGENS, LDA",PAPEL SULFITO 30x40 CM,312313.0,Embalagens MN Tx Normal,V/ Factura,503076830,PT,Compras,0
PRINTEXPO UNIPESSOAL LDA,Fotocópias MN Tx Normal,6233413.0,Fotocopias MN TX Normal,V/ Factura S,514580453,PT,Compras OBS,0
TRIMCO GROUP UK LIMITED,ETIQUETA SIGNATURE SPOKE,312234.0,MS OM Isento,V/ Factura,418452551,Outros,Compras,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO 40MM 100% PES REC,312213.0,MS MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"PEDRO PEIXOTO, LDA",Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,506679551,PT,Compras OBS,0
"LUIS PIMENTA - ETIQUETAS TEXTEIS, UNIPESSOAL, LDA",ETIQUETA COMPOSIÇÃO CETIM 100%CO,312213.0,MS MN Tx Normal,V/ Factura,508281865,PT,Compras,0
J P Z CARTONAGEM S A,CAIXA CARTAO CAN. DUPLO 60*40*30,312313.0,Embalagens MN Tx Normal,V/ Factura,504132091,PT,Compras,0
"ÉRIUS - TEXTEIS, SA.",Peças Confeccionadas,31113.0,Cmp Merc MN Tx Normal,V/ Factura,509577547,PT,Compras,0
"JOSAR - ETIQUETAS, LDA.",Etiqueta Autocolante Tingimento,312213.0,MS MN Tx Normal,V/ Factura,503587990,PT,Compras,0
FERSIL CONSTRUCAO CIVIL E COMPRA E VENDA PROPRIEDADES L,Rendas e alugueres - Fração N Rua do Arranjinho nº121,6261114.0,Renda Edificio MN-Isenta,V/ Factura S,501583734,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251215.0,Restauração MN Não Ded Tx Normal,V/ Factura S,510418198,PT,Compras OBS,0
USENERGY LDA,Electricidade - Iva Dedutivel ou Isento,624111.0,Eletricidade MN Tx Reduzida,V/ Factura S,515262889,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
"CORREIA & CARDOSO, LDA.",Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,500077029,PT,Compras OBS,0
USENERGY LDA,Electricidade - Iva Dedutivel ou Isento,624113.0,Eletricidade MN Tx Normal,V/ Factura S,515262889,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO 35MM 100%PES REF.JACQUARD,312213.0,MS MN Tx Normal,V/ Factura,505034948,PT,Compras,0
ROLAMINHO MAQUINAS E FERRAMENTAS LDA,Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,503683787,PT,Compras OBS,0
"ABREU - CARGA E TRANSITO,LDA",Custos adicionais c/ compras,3128214.0,Cust Adic MP MN Isento,V/ Factura S,503142263,PT,Compras OBS,0
"RSN & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL",Honorários - Iva Dedutivel ou Isento,6224213.0,Advogados MN Tx Normal,V/ Factura S,505704390,PT,Compras OBS,0
BERNARDINO OLIVEIRA UNIPESSOAL LDA,Conservação e Reparação Eq. basico - IVA ded,62263113.0,Equip. Bás. Máquinas MN Tx Normal,V/ Factura S,509728081,PT,Compras OBS,0
"SARTIUS UNIPESSOAL, LDA",BLAZER 100%RWS WOOL,31113.0,Cmp Merc MN Tx Normal,V/ Factura,514802162,PT,Compras,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Etiqueta Comp.o ARMED ANGELS - LABELON,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
S-TIC - SERVIÇOS INFORMATICOS LDA,Material Informático - Iva Dedutivel,6233213.0,Eq. Inf./ Software MN - Taxa Normal,V/ Factura S,518005640,PT,Compras OBS,0
"COTEX - COMPANHIA TEXTIL DE MALHAS, LDA.",RENDA 100%PA - REF. 2017,312113.0,MP MN Tx Normal,V/ Factura,500338507,PT,Compras,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Conservação e Reparação - Iva ded. - P. Mercadorias,62264313.0,Cons Veic. Pes Mercadorias MN Tx Normal,V/ Vd. Dinheiro,503123226,PT,Caixa,1
"LEANDRO MANUEL ARAUJO, S.A.",JERSEY 85%POLIAMIDA 15%ELASTANO - 175GR/M2 - REF. 18082,312113.0,MP MN Tx Normal,V/ Factura,503390186,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.COMPOSIÇÃO COS30061,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"BENJAMIM ARAÚJO, LDA",Conservação e Reparação - Iva não ded. Viaturas Passageiros,62264215.0,Cons Veic. Lig Passageiros MN Não Ded Tx Normal,V/ Factura S,502154250,PT,Compras OBS,1
"UPS - TRANSPORTES INTERNACIONAIS DE MERC. UNIP., LDA.",Custos adicionais c/ compras,3128214.0,Cust Adic MP MN Isento,V/ Factura S,504066897,PT,Compras OBS,0
E.MIROGLIO EAD,TECIDO 63%RAYON FSC ECOLABEL 37%CV 1.50mt REF.61675 TORNE TIN,312123.0,MP MC Tx Normal,V/ Factura,119603547,Outros,Compras,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO 35MM 100%PES REF.JACQUARD,312213.0,MS MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"FERVI, IMPORTAÇÃO E EXPORTAÇÃO, S.A.",FELPA AMERICANA 100%CO 175GR,312113.0,MP MN Tx Normal,V/ Factura,501731440,PT,Compras,0
"JORACARSIL-INDUSTRIA DE PASSAMANARIAS, LDA.",ELASTICO 40MM 100% POLIESTER,312213.0,MS MN Tx Normal,V/ Factura,501836403,PT,Compras,0
